frame_id,stamp,pos_x,pos_y,pos_z,orientation_x,orientation_y,orientation_z,orientation_w
map,265527000000,6.1256432444060325,-1.0615093237178685,0.0,0.0,0.0,0.7255311393817738,-0.6881893386179307
map,292119000000,5.241512572795245,-2.9728741535478047,0.0,0.0,0.0,-0.7071067811865476,-0.7071067811865475
map,294459000000,5.852366491362698,-4.927679093146603,0.0,0.0,0.0,-0.048088208561083125,-0.9988430928816526
map,296514000000,7.057999225377409,-3.494155470774151,0.0,0.0,0.0,0.7611994926632424,0.6485177964938375
map,298168000000,6.784722472334074,-1.0180692139490064,0.0,0.0,0.0,-0.7071067811865476,-0.7071067811865475
map,301720000000,6.077417935045444,-1.2135497079088862,0.0,0.0,0.0,-0.7071067811865476,-0.7071067811865475
map,643006000000,-1.9956593669801257,-0.501478375292198,0.0,0.0,0.0,0.000654648361799802,0.9999923624645719
map,33980000000,-3.725541591644287,3.360292434692383,0.0,-0.0,0.0,0.999999999999999,-4.371139000186241e-08
